source_id,section,unit,subsection,source_order,word_raw,word,flags
4023,基础词,27,词汇预览,4,☐ humo(u) rous,humo(u)rous,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4024,基础词,27,词汇预览,5,☐invert,invert,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4025,基础词,27,词汇预览,6,☐ overtime,overtime,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4026,基础词,27,词汇预览,7,☐round,round,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4027,基础词,27,词汇预览,8,burn,burn,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4028,基础词,27,词汇预览,9,crown,crown,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4029,基础词,27,词汇预览,10,frontier,frontier,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4030,基础词,27,词汇预览,11,☐ hunt,hunt,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4031,基础词,27,词汇预览,12,☐ invitation,invitation,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4032,基础词,27,词汇预览,13,prone,prone,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4033,基础词,27,词汇预览,14,roundabout,roundabout,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4034,基础词,27,词汇预览,15,burst,burst,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4035,基础词,27,词汇预览,16,exquisite,exquisite,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4036,基础词,27,词汇预览,17,☐ frost,frost,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4037,基础词,27,词汇预览,18,☐ hurl,hurl,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4038,基础词,27,词汇预览,19,☐ inward,inward,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4039,基础词,27,词汇预览,20,pronounce,pronounce,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4040,基础词,27,词汇预览,21,rouse,rouse,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4041,基础词,27,词汇预览,22,bury,bury,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4042,基础词,27,词汇预览,23,exterior,exterior,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4043,基础词,27,词汇预览,24,frown,frown,double_column_ocr_review_needed
4044,基础词,27,词汇预览,25,☐ fry,fry,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4045,基础词,27,词汇预览,26,☐hurricane,hurricane,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4046,基础词,27,词汇预览,27,oval,oval,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4047,基础词,27,词汇预览,28,propagate,propagate,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4048,基础词,27,词汇预览,29,suite,suite,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4049,基础词,27,词汇预览,30,I crime,Icrime,entry_not_found;double_column_ocr_review_needed
4050,基础词,27,词汇预览,31,☐ external,external,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4051,基础词,27,词汇预览,32,hygiene,hygiene,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4052,基础词,27,词汇预览,33,overflow,overflow,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4053,基础词,27,词汇预览,34,propaganda,propaganda,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4054,基础词,27,词汇预览,35,sum,sum,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4055,基础词,27,词汇预览,36,☐ criminal,criminal,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4056,基础词,27,词汇预览,37,☐ extra,extra,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4057,基础词,27,词汇预览,38,fuel,fuel,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4058,基础词,27,词汇预览,39,hypocrisy,hypocrisy,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4059,基础词,27,词汇预览,40,overhaul,overhaul,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4060,基础词,27,词汇预览,41,prophet,prophet,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4061,基础词,27,词汇预览,42,hypothesis,hypothesis,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4062,基础词,27,词汇预览,43,summary,summary,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4063,基础词,27,词汇预览,44,cripple,cripple,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4064,基础词,27,词汇预览,45,☐ extract,extract,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4065,基础词,27,词汇预览,46,☐fume,fume,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4066,基础词,27,词汇预览,47,☐ overhead,overhead,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4067,基础词,27,词汇预览,48,roof,roof,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4068,基础词,27,词汇预览,49,summit,summit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4069,基础词,27,词汇预览,50,crisp,crisp,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4070,基础词,27,词汇预览,51,☐ extraordinary,extraordinary,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4071,基础词,27,词汇预览,52,☐ funeral,funeral,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4072,基础词,27,词汇预览,53,☐ hysterical,hysterical,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4073,基础词,27,词汇预览,54,☐overhear,overhear,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4074,基础词,27,词汇预览,55,rope,rope,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4075,基础词,27,词汇预览,56,☐criterion,criterion,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4076,基础词,27,词汇预览,57,summon,summon,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4077,基础词,27,词汇预览,58,friendly,friendly,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4078,基础词,27,词汇预览,59,humid,humid,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4079,基础词,27,词汇预览,60,invent,invent,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4080,基础词,27,词汇预览,61,☐ overnight,overnight,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4081,基础词,27,词汇预览,62,☐ rotate,rotate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4082,基础词,27,词汇预览,63,sunrise,sunrise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4083,基础词,27,词汇预览,64,crop,crop,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4084,基础词,27,词汇预览,65,☐ friendship,friendship,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4085,基础词,27,词汇预览,66,☐ humidity,humidity,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4086,基础词,27,词汇预览,67,☐invention,invention,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4087,基础词,27,词汇预览,68,overt,overt,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4088,基础词,27,词汇预览,69,☐ rot,rot,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4089,基础词,27,词汇预览,70,☐ sunset,sunset,marked_in_preview;double_column_ocr_review_needed
4090,基础词,27,词汇预览,71,cross,cross,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4091,基础词,27,词汇预览,72,☐ fright,fright,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4092,基础词,27,词汇预览,73,☐ humiliate,humiliate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4093,基础词,27,词汇预览,74,inverse,inverse,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4094,基础词,27,词汇预览,75,☐ inventory,inventory,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4095,基础词,27,词汇预览,76,☐ overtake,overtake,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4096,基础词,27,词汇预览,77,☐ rotten,rotten,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4097,基础词,27,词汇预览,78,sunshine,sunshine,double_column_ocr_review_needed
4098,基础词,27,词汇预览,79,crow,crow,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4099,基础词,27,词汇预览,80,☐ frighten,frighten,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4100,基础词,27,词汇预览,81,□ humo(u)r,humo(u)r,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4101,基础词,27,词汇预览,82,☐overthrow,overthrow,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4102,基础词,27,词汇预览,83,☐ rough,rough,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4103,基础词,28,词汇预览,1,hug,hug,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4104,基础词,28,词汇预览,2,☐broadcast,broadcast,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4105,基础词,28,词汇预览,3,crazy,crazy,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4106,基础词,28,词汇预览,4,☐drip,drip,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4107,基础词,28,词汇预览,5,explicit,explicit,double_column_ocr_review_needed
4108,基础词,28,词汇预览,6,☐ freight,freight,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4109,基础词,28,词汇预览,7,strong,strong,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4110,基础词,28,词汇预览,8,huge,huge,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4111,基础词,28,词汇预览,9,bruise,bruise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4112,基础词,28,词汇预览,10,cream,cream,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4113,基础词,28,词汇预览,11,drop,drop,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4114,基础词,28,词汇预览,12,explode,explode,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4115,基础词,28,词汇预览,13,frequency,frequency,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4116,基础词,28,词汇预览,14,stubborn,stubborn,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4117,基础词,28,词汇预览,15,hum,hum,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4118,基础词,28,词汇预览,16,☐ brush,brush,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4119,基础词,28,词汇预览,17,creature,creature,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4120,基础词,28,词汇预览,18,drone,drone,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4121,基础词,28,词汇预览,19,explosion,explosion,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4122,基础词,28,词汇预览,20,☐ frequent,frequent,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4123,基础词,28,词汇预览,21,studio,studio,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4124,基础词,28,词汇预览,22,auction,auction,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4125,基础词,28,词汇预览,23,☐ brutal,brutal,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4126,基础词,28,词汇预览,24,credentials,credentials,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4127,基础词,28,词汇预览,25,☐ drought,drought,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4128,基础词,28,词汇预览,26,explosive,explosive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4129,基础词,28,词汇预览,27,fresh,fresh,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4130,基础词,28,词汇预览,28,☐ stuff,stuff,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4131,基础词,28,词汇预览,29,☐audience,audience,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4132,基础词,28,词汇预览,30,☐bud,bud,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4133,基础词,28,词汇预览,31,crawl,crawl,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4134,基础词,28,词汇预览,32,drown,drown,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4135,基础词,28,词汇预览,33,frame,frame,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4136,基础词,28,词汇预览,34,☐ friction,friction,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4137,基础词,28,词汇预览,35,stumble,stumble,double_column_ocr_review_needed
4138,基础词,28,词汇预览,36,☐audio,audio,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4139,基础词,28,词汇预览,37,☐buffer,buffer,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4140,基础词,28,词汇预览,38,creep,creep,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4141,基础词,28,词汇预览,39,☐drum,drum,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4142,基础词,28,词汇预览,40,☐ framework,framework,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4143,基础词,28,词汇预览,41,strife,strife,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4144,基础词,28,词汇预览,42,☐ sturdy,sturdy,marked_in_preview;double_column_ocr_review_needed
4145,基础词,28,词汇预览,43,☐ audit,audit,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4146,基础词,28,词汇预览,44,buffet,buffet,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4147,基础词,28,词汇预览,45,crew,crew,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4148,基础词,28,词汇预览,46,expedition,expedition,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4149,基础词,28,词汇预览,47,☐franchise,franchise,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4150,基础词,28,词汇预览,48,☐strive,strive,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4151,基础词,28,词汇预览,49,style,style,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4152,基础词,28,词汇预览,50,☐auditorium,auditorium,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4153,基础词,28,词汇预览,51,☐ bug,bug,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4154,基础词,28,词汇预览,52,draft,draft,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4155,基础词,28,词汇预览,53,expel,expel,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4156,基础词,28,词汇预览,54,☐ frank,frank,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4157,基础词,28,词汇预览,55,☐ struggle,struggle,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4158,基础词,28,词汇预览,56,submarine,submarine,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4159,基础词,28,词汇预览,57,☐ augment,augment,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4160,基础词,28,词汇预览,58,crack,crack,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4161,基础词,28,词汇预览,59,☐ dread,dread,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4162,基础词,28,词汇预览,60,☐ expend,expend,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4163,基础词,28,词汇预览,61,☐fraud,fraud,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4164,基础词,28,词汇预览,62,☐ strip,strip,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4165,基础词,28,词汇预览,63,submerge,submerge,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4166,基础词,28,词汇预览,64,☐ aural,aural,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4167,基础词,28,词汇预览,65,☐ cradle,cradle,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4168,基础词,28,词汇预览,66,dress,dress,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4169,基础词,28,词汇预览,67,expenditure,expenditure,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4170,基础词,28,词汇预览,68,freedom,freedom,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4171,基础词,28,词汇预览,69,☐ stripe,stripe,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4172,基础词,28,词汇预览,70,☐ subtract,subtract,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4173,基础词,28,词汇预览,71,authentic,authentic,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4174,基础词,28,词汇预览,72,craft,craft,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4175,基础词,28,词汇预览,73,drift,drift,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4176,基础词,28,词汇预览,74,expense,expense,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4177,基础词,28,词汇预览,75,freelance,freelance,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4178,基础词,28,词汇预览,76,stroke,stroke,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4179,基础词,28,词汇预览,77,sudden,sudden,double_column_ocr_review_needed
4180,基础词,28,词汇预览,78,broad,broad,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4181,基础词,28,词汇预览,79,crash,crash,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4182,基础词,28,词汇预览,80,☐ drill,drill,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4183,基础词,28,词汇预览,81,☐ explanation,explanation,marked_in_preview;double_column_ocr_review_needed
4184,基础词,28,词汇预览,82,freeze,freeze,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4185,基础词,28,词汇预览,83,☐ stroll,stroll,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4186,基础词,29,词汇预览,1,tug,tug,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4187,基础词,29,词汇预览,2,☐ await,await,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4188,基础词,29,词汇预览,3,cruel,cruel,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4189,基础词,29,词汇预览,4,☐ dynasty,dynasty,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4190,基础词,29,词汇预览,5,☐ isle,isle,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4191,基础词,29,词汇预览,6,prosper,prosper,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4192,基础词,29,词汇预览,7,☐ rub,rub,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4193,基础词,29,词汇预览,8,tuition,tuition,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4194,基础词,29,词汇预览,9,awe,awe,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4195,基础词,29,词汇预览,10,cruise,cruise,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4196,基础词,29,词汇预览,11,fur,fur,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4197,基础词,29,词汇预览,12,☐ isolate,isolate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4198,基础词,29,词汇预览,13,☐ awful,awful,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4199,基础词,29,词汇预览,14,☐crush,crush,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4200,基础词,29,词汇预览,15,prosperity,prosperity,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4201,基础词,29,词汇预览,16,☐ rubber,rubber,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4202,基础词,29,词汇预览,17,☐ tune,tune,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4203,基础词,29,词汇预览,18,☐ furnish,furnish,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4204,基础词,29,词汇预览,19,ivory,ivory,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4205,基础词,29,词汇预览,20,prosperous,prosperous,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4206,基础词,29,词汇预览,21,☐ rude,rude,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4207,基础词,29,词汇预览,22,☐ tunnel,tunnel,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4208,基础词,29,词汇预览,23,axe/ax,axe/ax,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4209,基础词,29,词汇预览,24,crystal,crystal,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4210,基础词,29,词汇预览,25,crust,crust,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4211,基础词,29,词汇预览,26,further,further,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4212,基础词,29,词汇预览,27,musical,musical,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4213,基础词,29,词汇预览,28,protect,protect,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4214,基础词,29,词汇预览,29,☐ ruin,ruin,marked_in_preview;double_column_ocr_review_needed
4215,基础词,29,词汇预览,30,☐ turbine,turbine,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4216,基础词,29,词汇预览,31,☐ axis,axis,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4217,基础词,29,词汇预览,32,☐ furthermore,furthermore,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4218,基础词,29,词汇预览,33,musician,musician,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4219,基础词,29,词汇预览,34,protein,protein,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4220,基础词,29,词汇预览,35,turkey,turkey,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4221,基础词,29,词汇预览,36,dull,dull,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4222,基础词,29,词汇预览,37,supermarket,supermarket,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4223,基础词,29,词汇预览,38,bulk,bulk,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4224,基础词,29,词汇预览,39,fuse,fuse,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4225,基础词,29,词汇预览,40,mute,mute,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4226,基础词,29,词汇预览,41,protest,protest,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4227,基础词,29,词汇预览,42,☐ turmoil,turmoil,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4228,基础词,29,词汇预览,43,☐ bully,bully,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4229,基础词,29,词汇预览,44,☐dumb,dumb,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4230,基础词,29,词汇预览,45,fuss,fuss,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4231,基础词,29,词汇预览,46,supersonic,supersonic,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4232,基础词,29,词汇预览,47,mutter,mutter,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4233,基础词,29,词汇预览,48,prototype,prototype,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4234,基础词,29,词汇预览,49,☐ superstition,superstition,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4235,基础词,29,词汇预览,50,tutor,tutor,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4236,基础词,29,词汇预览,51,☐but,but,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4237,基础词,29,词汇预览,52,☐ dump,dump,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4238,基础词,29,词汇预览,53,☐ futile,futile,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4239,基础词,29,词汇预览,54,owe,owe,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4240,基础词,29,词汇预览,55,proud,proud,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4241,基础词,29,词汇预览,56,☐surrender,surrender,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4242,基础词,29,词汇预览,57,automatic,automatic,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4243,基础词,29,词汇预览,58,button,button,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4244,基础词,29,词汇预览,59,☐ duplicate,duplicate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4245,基础词,29,词汇预览,60,iron,iron,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4246,基础词,29,词汇预览,61,owing,owing,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4247,基础词,29,词汇预览,62,☐ dusk,dusk,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4248,基础词,29,词汇预览,63,province,province,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4249,基础词,29,词汇预览,64,☐surround,surround,marked_in_preview;double_column_ocr_review_needed
4250,基础词,29,词汇预览,65,☐ automation,automation,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4251,基础词,29,词汇预览,66,buzz,buzz,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4252,基础词,29,词汇预览,67,irony,irony,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4253,基础词,29,词汇预览,68,owner,owner,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4254,基础词,29,词汇预览,69,provision,provision,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4255,基础词,29,词汇预览,70,surroundings,surroundings,double_column_ocr_review_needed
4256,基础词,29,词汇预览,71,☐ autonomy,autonomy,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4257,基础词,29,词汇预览,72,by,by,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4258,基础词,29,词汇预览,73,☐ dwarf,dwarf,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4259,基础词,29,词汇预览,74,☐ irrespective,irrespective,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4260,基础词,29,词汇预览,75,☐ dwell,dwell,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4261,基础词,29,词汇预览,76,ownership,ownership,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4262,基础词,29,词汇预览,77,provoke,provoke,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4263,基础词,29,词汇预览,78,avert,avert,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4264,基础词,29,词汇预览,79,avenue,avenue,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
4265,基础词,29,词汇预览,80,bypass,bypass,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
